Date,Open,High,Low,Close,Adj Close,Volume,RSI,EMAF,EMAM,EMAS,Target,TargetClass,TargetNextClose
2023-01-24,143.0,146.5,141.10000610351562,143.88999938964844,143.88999938964844,158699100,76.84639280724461,187.44749908447267,189.1331996154785,211.7823998006185,2.519989013671875,1,144.42999267578125
2023-01-25,141.91000366210938,146.41000366210938,138.07000732421875,144.42999267578125,144.42999267578125,192734300,76.84639280724461,187.44749908447267,189.1331996154785,211.7823998006185,0.3000030517578125,1,160.27000427246094
2023-01-26,159.97000122070312,161.4199981689453,154.75999450683594,160.27000427246094,160.27000427246094,234815100,76.84639280724461,187.44749908447267,189.1331996154785,211.7823998006185,15.470001220703125,1,177.89999389648438
2023-01-27,162.42999267578125,180.67999267578125,161.1699981689453,177.89999389648438,177.89999389648438,306590600,76.84639280724461,187.44749908447267,189.1331996154785,211.7823998006185,-11.389999389648438,0,166.66000366210938
2023-01-30,178.0500030517578,179.77000427246094,166.5,166.66000366210938,166.66000366210938,230878800,76.84639280724461,187.44749908447267,189.1331996154785,211.7823998006185,8.649993896484375,1,173.22000122070312
2023-01-31,164.57000732421875,174.3000030517578,162.77999877929688,173.22000122070312,173.22000122070312,196813500,76.84639280724461,187.44749908447267,189.1331996154785,211.7823998006185,7.520004272460909,1,181.41000366210935
2023-02-01,173.88999938964844,183.80999755859372,169.92999267578125,181.41000366210935,181.41000366210935,213806300,76.84639280724461,187.44749908447267,189.1331996154785,211.7823998006185,0.9400024414062216,1,188.2700042724609
2023-02-02,187.3300018310547,196.75,182.6100006103516,188.2700042724609,188.2700042724609,217448300,76.84639280724461,187.44749908447267,189.1331996154785,211.7823998006185,6.029998779296847,1,189.97999572753903
2023-02-03,183.9499969482422,199.0,183.69000244140625,189.97999572753903,189.97999572753903,232662000,76.84639280724461,187.44749908447267,189.1331996154785,211.7823998006185,1.75,1,194.75999450683597
2023-02-06,193.00999450683597,198.1699981689453,189.9199981689453,194.75999450683597,194.75999450683597,186188100,76.84639280724461,187.44749908447267,189.1331996154785,211.7823998006185,0.3800048828124716,1,196.80999755859372
2023-02-07,196.42999267578125,197.5,189.5500030517578,196.80999755859372,196.80999755859372,186010300,76.84639280724461,187.44749908447267,189.1331996154785,211.7823998006185,5.189987182617216,1,201.2899932861328
2023-02-08,196.1000061035156,203.0,194.30999755859372,201.2899932861328,201.2899932861328,180673600,76.84639280724461,187.44749908447267,189.1331996154785,211.7823998006185,-0.459991455078125,0,207.32000732421875
2023-02-09,207.77999877929688,214.0,204.7700042724609,207.32000732421875,207.32000732421875,215431400,76.84639280724461,187.44749908447267,189.1331996154785,211.7823998006185,-5.339996337890597,0,196.88999938964844
2023-02-10,202.22999572753903,206.1999969482422,192.88999938964844,196.88999938964844,196.88999938964844,204754100,76.84639280724461,187.44749908447267,189.1331996154785,211.7823998006185,0.220001220703125,1,194.63999938964844
2023-02-13,194.4199981689453,196.3000030517578,187.6100006103516,194.63999938964844,194.63999938964844,172475500,76.84639280724461,187.44749908447267,189.1331996154785,211.7823998006185,17.30999755859375,1,209.25
2023-02-14,191.94000244140625,209.82000732421875,189.44000244140625,209.25,209.25,216455700,76.84639280724461,187.44749908447267,189.1331996154785,211.7823998006185,2.480010986328125,1,214.2400054931641
2023-02-15,211.75999450683597,214.66000366210935,206.1100006103516,214.2400054931641,214.2400054931641,181006400,78.46699423978215,187.44749908447267,189.1331996154785,211.7823998006185,-8.740005493164062,0,202.0399932861328
2023-02-16,210.77999877929688,217.6499938964844,201.83999633789065,202.0399932861328,202.0399932861328,229586500,66.30922314759705,187.44749908447267,189.1331996154785,211.7823998006185,8.31999206542963,1,208.30999755859372
2023-02-17,199.9900054931641,208.44000244140625,197.5,208.30999755859372,208.30999755859372,213738500,68.9576744363411,187.44749908447267,189.1331996154785,211.7823998006185,-7.620010375976591,0,197.3699951171875
2023-02-21,204.9900054931641,209.7100067138672,197.22000122070312,197.3699951171875,197.3699951171875,180018600,60.12222200756936,187.44749908447267,189.1331996154785,211.7823998006185,2.930007934570341,1,200.8600006103516
2023-02-22,197.92999267578125,201.9900054931641,191.77999877929688,200.8600006103516,200.8600006103516,191828500,61.79536904993408,188.7248801821754,189.1331996154785,211.7823998006185,-1.8399963378905966,0,202.07000732421875
2023-02-23,203.91000366210935,205.13999938964844,196.3300018310547,202.07000732421875,202.07000732421875,146360000,62.38167925949585,189.99584467189382,189.1331996154785,211.7823998006185,0.5500030517578125,1,196.8800048828125
2023-02-24,196.3300018310547,197.6699981689453,192.8000030517578,196.8800048828125,196.8800048828125,142228100,58.2719429952102,190.6514789776956,189.1331996154785,211.7823998006185,5.600006103515625,1,207.6300048828125
2023-02-27,202.02999877929688,209.4199981689453,201.25999450683597,207.6300048828125,207.6300048828125,161028300,63.59458228245753,192.2684814448496,189.1331996154785,211.7823998006185,-4.879989624023466,0,205.7100067138672
2023-02-28,210.58999633789065,211.22999572753903,203.75,205.7100067138672,205.7100067138672,153144900,62.079273733718054,193.54862670856556,189.1331996154785,211.7823998006185,-3.4400024414062784,0,202.7700042724609
2023-03-01,206.2100067138672,207.1999969482422,198.5200042724609,202.7700042724609,202.7700042724609,156852800,59.743753890857015,194.42685314322227,189.1331996154785,211.7823998006185,4.1599884033203125,1,190.8999938964844
2023-03-02,186.7400054931641,193.75,186.00999450683597,190.8999938964844,190.8999938964844,181500700,51.38171536882766,194.0909617863901,189.1331996154785,211.7823998006185,2.989990234375,1,197.7899932861328
2023-03-03,194.8000030517578,200.47999572753903,192.8800048828125,197.7899932861328,197.7899932861328,154193300,55.27487760987743,194.4432505006513,189.1331996154785,211.7823998006185,-4.729995727539091,0,193.80999755859372
