Date,Open,High,Low,Close,Adj Close,Volume,RSI,EMAF,EMAM,EMAS,Target,TargetClass,TargetNextClose
2022-12-27,117.5,119.66999816894533,108.76000213623048,109.0999984741211,109.0999984741211,208643400,63.65711988243013,123.63399887084961,171.7193995666504,197.76933298746744,2.3600006103515625,1,112.70999908447266
2022-12-28,110.3499984741211,116.2699966430664,108.23999786376952,112.70999908447266,112.70999908447266,221070500,63.65711988243013,123.63399887084961,171.7193995666504,197.76933298746744,1.4300003051757812,1,121.81999969482422
2022-12-29,120.38999938964844,123.56999969482422,117.5,121.81999969482422,121.81999969482422,221923300,63.65711988243013,123.63399887084961,171.7193995666504,197.76933298746744,3.2300033569335795,1,123.18000030517578
2022-12-30,119.9499969482422,124.4800033569336,119.75,123.18000030517578,123.18000030517578,157777300,63.65711988243013,123.63399887084961,171.7193995666504,197.76933298746744,-10.370002746582031,0,108.0999984741211
2023-01-03,118.47000122070312,118.8000030517578,104.63999938964844,108.0999984741211,108.0999984741211,231402800,63.65711988243013,123.63399887084961,171.7193995666504,197.76933298746744,4.529998779296875,1,113.63999938964844
2023-01-04,109.11000061035156,114.58999633789062,107.5199966430664,113.63999938964844,113.63999938964844,180389000,63.65711988243013,123.63399887084961,171.7193995666504,197.76933298746744,-0.17000579833985796,0,110.33999633789062
2023-01-05,110.51000213623048,111.75,107.16000366210938,110.33999633789062,110.33999633789062,157986300,63.65711988243013,123.63399887084961,171.7193995666504,197.76933298746744,10.059997558593764,1,113.05999755859376
2023-01-06,103.0,114.38999938964844,101.80999755859376,113.05999755859376,113.05999755859376,220911100,63.65711988243013,123.63399887084961,171.7193995666504,197.76933298746744,0.80999755859375,1,119.7699966430664
2023-01-09,118.95999908447266,123.5199966430664,117.11000061035156,119.7699966430664,119.7699966430664,190284000,63.65711988243013,123.63399887084961,171.7193995666504,197.76933298746744,-2.220001220703125,0,118.8499984741211
2023-01-10,121.06999969482422,122.76000213623048,114.91999816894533,118.8499984741211,118.8499984741211,167642500,63.65711988243013,123.63399887084961,171.7193995666504,197.76933298746744,1.1300048828125,1,123.22000122070312
2023-01-11,122.08999633789062,125.9499969482422,120.51000213623048,123.22000122070312,123.22000122070312,183810800,63.65711988243013,123.63399887084961,171.7193995666504,197.76933298746744,1.0,1,123.55999755859376
2023-01-12,122.55999755859376,124.12999725341795,117.0,123.55999755859376,123.55999755859376,169400900,63.65711988243013,123.63399887084961,171.7193995666504,197.76933298746744,5.849998474121108,1,122.4000015258789
2023-01-13,116.5500030517578,122.62999725341795,115.5999984741211,122.4000015258789,122.4000015258789,180714100,63.65711988243013,123.63399887084961,171.7193995666504,197.76933298746744,5.790008544921861,1,131.49000549316406
2023-01-17,125.6999969482422,131.6999969482422,125.0199966430664,131.49000549316406,131.49000549316406,186477000,63.65711988243013,123.63399887084961,171.7193995666504,197.76933298746744,-7.779998779296875,0,128.77999877929688
2023-01-18,136.55999755859375,136.67999267578125,127.01000213623048,128.77999877929688,128.77999877929688,195680300,63.65711988243013,123.63399887084961,171.7193995666504,197.76933298746744,-0.09000396728515625,0,127.16999816894533
2023-01-19,127.26000213623048,129.99000549316406,124.30999755859376,127.16999816894533,127.16999816894533,170291900,63.65711988243013,123.63399887084961,171.7193995666504,197.76933298746744,4.7400054931640625,1,133.4199981689453
2023-01-20,128.67999267578125,133.50999450683594,127.3499984741211,133.4199981689453,133.4199981689453,138858100,68.87279963704006,123.63399887084961,171.7193995666504,197.76933298746744,7.8800048828125,1,143.75
2023-01-23,135.8699951171875,145.3800048828125,134.27000427246094,143.75,143.75,203119200,75.18046704293334,123.63399887084961,171.7193995666504,197.76933298746744,0.8899993896484375,1,143.88999938964844
2023-01-24,143.0,146.5,141.10000610351562,143.88999938964844,143.88999938964844,158699100,75.25328445797146,123.63399887084961,171.7193995666504,197.76933298746744,2.519989013671875,1,144.42999267578125
2023-01-25,141.91000366210938,146.41000366210938,138.07000732421875,144.42999267578125,144.42999267578125,192734300,75.54973393163624,123.63399887084961,171.7193995666504,197.76933298746744,0.3000030517578125,1,160.27000427246094
2023-01-26,159.97000122070312,161.4199981689453,154.75999450683594,160.27000427246094,160.27000427246094,234815100,82.23734889958914,127.12314224243164,171.7193995666504,197.76933298746744,15.470001220703125,1,177.89999389648438
2023-01-27,162.42999267578125,180.67999267578125,161.1699981689453,177.89999389648438,177.89999389648438,306590600,86.60607880794171,131.95903287615096,171.7193995666504,197.76933298746744,-11.389999389648438,0,166.66000366210938
2023-01-30,178.0500030517578,179.77000427246094,166.5,166.66000366210938,166.66000366210938,230878800,74.14866607382429,135.26388723671843,171.7193995666504,197.76933298746744,8.649993896484375,1,173.22000122070312
2023-01-31,164.57000732421875,174.3000030517578,162.77999877929688,173.22000122070312,173.22000122070312,196813500,76.28199851140585,138.87875523519315,171.7193995666504,197.76933298746744,7.520004272460909,1,181.41000366210935
2023-02-01,173.88999938964844,183.80999755859372,169.92999267578125,181.41000366210935,181.41000366210935,213806300,78.63988426135441,142.92935032347089,171.7193995666504,197.76933298746744,0.9400024414062216,1,188.2700042724609
2023-02-02,187.3300018310547,196.75,182.6100006103516,188.2700042724609,188.2700042724609,217448300,80.38947781697931,147.24750784242232,171.7193995666504,197.76933298746744,6.029998779296847,1,189.97999572753903
2023-02-03,183.9499969482422,199.0,183.69000244140625,189.97999572753903,189.97999572753903,232662000,80.80929244339052,151.31726859338582,171.7193995666504,197.76933298746744,1.75,1,194.75999450683597
2023-02-06,193.00999450683597,198.1699981689453,189.9199981689453,194.75999450683597,194.75999450683597,186188100,81.96558451327735,155.45467106133347,171.7193995666504,197.76933298746744,0.3800048828124716,1,196.80999755859372
2023-02-07,196.42999267578125,197.5,189.5500030517578,196.80999755859372,196.80999755859372,186010300,82.45144095624512,159.39327358488205,171.7193995666504,197.76933298746744,5.189987182617216,1,201.2899932861328
2023-02-08,196.1000061035156,203.0,194.30999755859372,201.2899932861328,201.2899932861328,180673600,83.49272135506223,163.38343736595354,171.7193995666504,197.76933298746744,-0.459991455078125,0,207.32000732421875
2023-02-09,207.77999877929688,214.0,204.7700042724609,207.32000732421875,207.32000732421875,215431400,84.79393061871632,167.56787260007403,171.7193995666504,197.76933298746744,-5.339996337890597,0,196.88999938964844
2023-02-10,202.22999572753903,206.1999969482422,192.88999938964844,196.88999938964844,196.88999938964844,204754100,73.98582187228484,170.36045610384303,171.7193995666504,197.76933298746744,0.220001220703125,1,194.63999938964844
2023-02-13,194.4199981689453,196.3000030517578,187.6100006103516,194.63999938964844,194.63999938964844,172475500,71.86851071384814,172.67279355963402,171.7193995666504,197.76933298746744,17.30999755859375,1,209.25
2023-02-14,191.94000244140625,209.82000732421875,189.44000244140625,209.25,209.25,216455700,76.5394597781493,176.15633703014504,171.7193995666504,197.76933298746744,2.480010986328125,1,214.2400054931641
2023-02-15,211.75999450683597,214.66000366210935,206.1100006103516,214.2400054931641,214.2400054931641,181006400,77.88329740804944,179.7833530742421,171.7193995666504,197.76933298746744,-8.740005493164062,0,202.0399932861328
2023-02-16,210.77999877929688,217.6499938964844,201.83999633789065,202.0399932861328,202.0399932861328,229586500,67.72175856415319,181.90303309442217,171.7193995666504,197.76933298746744,8.31999206542963,1,208.30999755859372
2023-02-17,199.9900054931641,208.44000244140625,197.5,208.30999755859372,208.30999755859372,213738500,69.88529660811852,184.41798209100995,171.7193995666504,197.76933298746744,-7.620010375976591,0,197.3699951171875
2023-02-21,204.9900054931641,209.7100067138672,197.22000122070312,197.3699951171875,197.3699951171875,180018600,62.10344144718849,185.6515071411221,171.7193995666504,197.76933298746744,2.930007934570341,1,200.8600006103516
2023-02-22,197.92999267578125,201.9900054931641,191.77999877929688,200.8600006103516,200.8600006103516,191828500,63.49290303441347,187.09993509057253,171.7193995666504,197.76933298746744,-1.8399963378905966,0,202.07000732421875
