Date,Open,High,Low,Close,Adj Close,Volume,RSI,EMAF,EMAM,EMAS,Target,TargetClass,TargetNextClose
2022-01-11,351.22332763671875,358.6166687011719,346.2733459472656,354.79998779296875,354.79998779296875,66063300,51.17526930974362,353.2487620472052,318.0610321243312,297.5321755598045,9.123321533203125,1,368.739990234375
2022-01-12,359.6166687011719,371.61334228515625,357.5299987792969,368.739990234375,368.739990234375,83739000,54.99271474032284,354.72411711265,319.06457584928256,298.47532542304384,-25.836669921875057,0,343.85333251953125
2022-01-13,369.6900024414063,371.8666687011719,342.17999267578125,343.85333251953125,343.85333251953125,97209900,47.838277718102894,353.68880429425775,319.55544231800036,299.07635862961985,9.910003662109375,1,349.8699951171875
2022-01-14,339.9599914550781,350.6666564941406,337.7933349609375,349.8699951171875,349.8699951171875,72924300,49.53879189206778,353.3251081821559,320.1557304922417,299.74912202680616,1.29998779296875,1,343.5033264160156
2022-01-18,342.2033386230469,356.92999267578125,338.6866760253906,343.5033264160156,343.5033264160156,66743400,47.773034713215566,352.3897003949044,320.6180591243956,300.32864791275597,-15.35333251953125,0,331.8833312988281
2022-01-19,347.2366638183594,351.5566711425781,331.6666564941406,331.8833312988281,331.8833312988281,75442500,44.66015249464674,350.4367128619447,320.84113382091897,300.74659073906156,-4.486663818359375,0,332.0899963378906
2022-01-20,336.57666015625,347.2200012207031,331.3333435058594,332.0899963378906,332.0899963378906,70488600,44.72878078745672,348.6894065263205,321.06388357373027,301.1617351840792,-17.480010986328125,0,314.6333312988281
2022-01-21,332.11334228515625,334.8500061035156,313.5,314.6333312988281,314.6333312988281,103416000,40.21527720278255,345.44597079036885,320.93654590492037,301.34016692069844,8.413330078125,1,310.0
2022-01-24,301.586669921875,311.1700134277344,283.8233337402344,310.0,310.0,151565700,39.093449842670715,342.070164048429,320.7199806394764,301.4548666965832,1.3999938964844318,1,306.1333312988281
2022-01-25,304.7333374023437,317.086669921875,301.07000732421875,306.1333312988281,306.1333312988281,86595900,38.14208687195736,338.647608548467,320.43113609807745,301.51683311515603,-5.00665283203125,0,312.4700012207031
2022-01-26,317.4766540527344,329.2300109863281,302.0,312.4700012207031,312.4700012207031,104867400,40.67694188143838,336.15450308868,320.2734898628819,301.6619081894017,-34.753326416015625,0,276.3666687011719
2022-01-27,311.1199951171875,311.7966613769531,276.3333435058594,276.3666687011719,276.3666687011719,147109500,32.53754732762434,330.460423623203,319.4040478596797,301.32687190478936,4.92999267578125,1,282.1166687011719
2022-01-28,277.1866760253906,285.8333435058594,264.0033264160156,282.1166687011719,282.1166687011719,134789100,34.764998832479314,325.8562564877714,318.66568391594683,301.072432127258,21.336669921875,1,312.239990234375
2022-01-31,290.9033203125,312.663330078125,287.3500061035156,312.239990234375,312.239990234375,104436000,44.96466547516781,324.5594692255432,318.5384424569058,301.22034680417346,-1.32000732421875,0,310.4166564941406
2022-02-01,311.7366638183594,314.5666809082031,301.6666564941406,310.4166564941406,310.4166564941406,73138200,44.51330690072916,323.2125346796953,318.37761501209854,301.34215223053064,-7.506683349609432,0,301.8866577148437
2022-02-02,309.3933410644531,310.5,296.4700012207031,301.8866577148437,301.8866577148437,66792900,42.38091659495536,321.18149877828085,318.0510614022519,301.3493642237003,3.046661376953125,1,297.0466613769531
2022-02-03,294.0,312.3333435058594,293.50665283203125,297.0466613769531,297.0466613769531,78855600,41.1815852400168,318.8829428352973,317.63513268887965,301.29237478202157,8.70001220703125,1,307.7733459472656
2022-02-04,299.0733337402344,312.1666564941406,293.72332763671875,307.7733459472656,307.7733459472656,73625400,44.88515982595793,317.8248859888181,317.4398497831051,301.37821545970695,-5.48333740234375,0,302.4466552734375
2022-02-07,307.92999267578125,315.92333984375,300.9033203125,302.4466552734375,302.4466552734375,60994500,43.4301876872211,316.3602925873533,317.14295484231957,301.3923669804186,5.490020751953125,1,307.3333435058594
2022-02-08,301.84332275390625,308.7633361816406,298.26666259765625,307.3333435058594,307.3333435058594,50729100,45.17695646693759,315.5005831510205,316.9487051128847,301.47105541121914,-1.0,0,310.6666564941406
2022-02-09,311.6666564941406,315.42333984375,306.6666564941406,310.6666564941406,310.6666564941406,52259400,46.386848741856845,315.0402091836986,316.8243081105333,301.59285145205257,-1.273345947265625,0,301.51666259765625
2022-02-10,302.7900085449219,314.60333251953125,298.8999938964844,301.51666259765625,301.51666259765625,66126900,43.559530561873544,313.7522523659803,316.52118641720904,301.5918423281533,-16.5433349609375,0,286.6666564941406
2022-02-11,303.2099914550781,305.32000732421875,283.5666809082031,286.6666564941406,286.6666564941406,79645800,39.38524271829504,311.1726718067575,315.93000760685123,301.3941577475704,4.730010986328125,1,291.9200134277344
2022-02-14,287.19000244140625,299.6266784667969,284.3833312988281,291.9200134277344,291.9200134277344,67756500,41.50974035499374,309.33908529446956,315.45456217756174,301.2686723923408,7.476654052734375,1,307.4766540527344
2022-02-15,300.0,307.6666564941406,297.7933349609375,307.4766540527344,307.4766540527344,57286200,47.36316197801881,309.1617108904948,315.2965837988523,301.35089731499505,3.11334228515625,1,307.7966613769531
2022-02-16,304.6833190917969,308.8099975585937,300.4033203125,307.7966613769531,307.7966613769531,51294300,47.479004107776774,309.0317061749194,315.14807048356715,301.4362716734316,-12.3033447265625,0,292.1166687011719
2022-02-17,304.4200134277344,306.1666564941406,291.3666687011719,292.1166687011719,292.1166687011719,55178400,42.56151933290826,307.42075022503866,314.6920031215395,301.31283322346786,-9.67333984375,0,285.6600036621094
2022-02-18,295.3333435058594,295.6233215332031,279.2033386230469,285.6600036621094,285.6600036621094,68501700,40.701663803633366,305.34829817142634,314.11711204313497,301.1055109776221,-4.20001220703125,0,273.84332275390625
2022-02-22,278.0433349609375,285.57666015625,267.0333251953125,273.84332275390625,273.84332275390625,83288100,37.48933290509357,302.3478243221387,313.31961126513045,300.74442239187755,-22.130004882812443,0,254.67999267578125
2022-02-23,276.8099975585937,278.4333190917969,253.5200042724609,254.67999267578125,254.67999267578125,95256900,32.96824788004519,297.8080308320094,312.1584306990047,300.1342974949756,33.46000671386719,1,266.92333984375
2022-02-24,233.4633331298828,267.49334716796875,233.3333282470703,266.92333984375,266.92333984375,135322200,38.079875308835035,294.8666316902704,311.26268632563335,299.6944172611845,0.21331787109375,1,269.9566650390625
2022-02-25,269.74334716796875,273.1666564941406,260.79998779296875,269.9566650390625,269.9566650390625,76067700,39.30841483194086,292.4942539139649,310.4447453100577,299.3005397483087,18.47332763671875,1,290.1433410644531
2022-02-28,271.6700134277344,292.28668212890625,271.57000732421875,290.1433410644531,290.1433410644531,99006900,46.830358953064945,292.2703574521066,310.04273730519424,299.17925234852254,-1.77001953125,0,288.1233215332031
2022-03-01,289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,288.1233215332031,74766900,46.216243195868536,291.8754016503063,309.6086894681251,299.03281617878326,2.586669921875,1,293.2966613769531
2022-03-02,290.7099914550781,295.49334716796875,281.42333984375,293.2966613769531,293.2966613769531,74643300,48.08434174285615,292.0107597195107,309.28567901087416,298.95684061849414,-13.160003662109375,0,279.7633361816406
2022-03-03,292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,279.7633361816406,61623600,43.81851658180093,290.84433843018974,308.7010781627705,298.7026220166815,-3.60333251953125,0,279.42999267578125
2022-03-04,283.0333251953125,285.2166748046875,275.0533447265625,279.42999267578125,279.42999267578125,66999600,43.716165569380664,289.75725788215084,308.1214527075826,298.44735540289474,-17.239990234375,0,268.1933288574219
