Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,63.51736068725586,64.67508697509766,62.529354095458984,63.84467697143555,31.492338180541992,43086501948
2000-01-05,63.19004440307617,65.00240325927734,62.69301223754883,62.85667037963867,31.004989624023438,33180353756
2000-01-06,63.19004440307617,64.34171295166016,63.02032470703125,63.84467697143555,31.492338180541992,36696986309
2000-01-07,64.50537109375,65.16606140136719,63.19004440307617,63.51736068725586,31.330883026123047,36616173
2000-01-10,63.19004440307617,63.84467697143555,62.69301223754883,63.19004440307617,31.16943359375,29735123904
2000-01-11,63.51736068725586,64.8387451171875,62.69301223754883,63.19004440307617,31.16943359375,45770610015
2000-01-12,63.51736068725586,64.67508697509766,62.69301223754883,62.85667037963867,31.004989624023438,46004084312
2000-01-13,63.19004440307617,64.34171295166016,63.19004440307617,64.01439666748047,31.576053619384766,52982018924
2000-01-14,64.8387451171875,65.32971954345703,62.85667037963867,62.85667037963867,31.004989624023438,42129986
2000-01-17,63.51736068725586,64.34171295166016,63.19004440307617,63.19004440307617,31.16943359375,35764890690
2000-01-18,63.84467697143555,64.8387451171875,63.51736068725586,64.67508697509766,31.90195655822754,41073150332
2000-01-19,64.67508697509766,65.00240325927734,63.6810188293457,63.84467697143555,31.492338180541992,25112590864
2000-01-20,63.84467697143555,64.34171295166016,63.02032470703125,63.84467697143555,31.492338180541992,29083267390
2000-01-21,63.84467697143555,64.34171295166016,63.51736068725586,63.51736068725586,31.330883026123047,22906597135
2000-01-24,64.17805480957031,65.82675170898438,63.84467697143555,65.16606140136719,32.144134521484375,85938727804
2000-01-25,65.49943542480469,65.49943542480469,63.51736068725586,63.51736068725586,31.330883026123047,50194165767
2000-01-26,64.67508697509766,65.16606140136719,64.01439666748047,64.50537109375,31.8182373046875,40267019109
2000-01-27,65.32971954345703,67.47544860839844,65.32971954345703,66.32378387451172,32.71519470214844,89327584497
2000-01-28,67.3117904663086,68.96049499511719,66.32378387451172,68.46952056884766,33.77360534667969,92040329
2000-01-31,67.63910675048828,68.46952056884766,66.81475830078125,66.98448181152344,33.04109191894531,35636585
2000-02-01,67.63910675048828,69.95455932617188,67.14813995361328,69.95455932617188,34.506126403808594,89195350917
2000-02-09,72.59127044677734,72.59127044677734,70.11821746826172,71.10623168945312,35.07421112060547,79554019640
2000-02-10,71.10623168945312,73.41561889648438,70.60919189453125,70.77891540527344,34.91275405883789,95849891343
2000-02-11,70.94257354736328,71.26988220214844,69.29386901855469,69.45752716064453,34.260955810546875,67021400275
2000-02-14,69.29386901855469,69.29386901855469,67.14813995361328,67.3117904663086,33.202545166015625,36042074394
2000-02-15,67.3117904663086,67.3117904663086,65.66309356689453,66.81475830078125,32.957374572753906,40007453
2000-02-16,67.3117904663086,67.47544860839844,65.99040985107422,66.81475830078125,32.957374572753906,41474523264
2000-02-17,66.6511001586914,67.80883026123047,66.32378387451172,66.81475830078125,32.957374572753906,39114786056
2000-02-18,66.81475830078125,68.13614654541016,65.99040985107422,66.15406799316406,32.6314811706543,43191570166
2000-02-21,67.14813995361328,68.2998046875,66.6511001586914,66.6511001586914,32.87664794921875,40278016577
2000-02-22,67.14813995361328,67.14813995361328,64.34171295166016,64.50537109375,31.8182373046875,34074283246
2000-02-23,65.32971954345703,65.32971954345703,64.01439666748047,65.00240325927734,32.06340789794922,21458752
2000-02-24,65.00240325927734,65.32971954345703,63.84467697143555,64.01439666748047,31.576053619384766,14987349
2000-02-25,64.01439666748047,64.50537109375,62.85667037963867,64.01439666748047,31.576053619384766,16246138
2000-02-29,64.50537109375,64.67508697509766,63.02032470703125,64.01439666748047,31.576053619384766,15636172111
2000-03-01,64.01439666748047,64.50537109375,63.51736068725586,64.34171295166016,31.73751449584961,19368599863
2000-03-02,65.00240325927734,65.16606140136719,63.6810188293457,64.34171295166016,31.73751449584961,31398991630
2000-03-03,64.34171295166016,64.67508697509766,63.6810188293457,63.84467697143555,31.492338180541992,23174858801
2000-03-06,63.02032470703125,63.353702545166016,61.86865997314453,62.35963439941406,30.75981903076172,11612743704
2000-03-07,62.19597625732422,64.34171295166016,62.19597625732422,64.34171295166016,31.73751449584961,38204464301
2000-03-08,63.84467697143555,64.17805480957031,63.19004440307617,63.84467697143555,31.492338180541992,16241008
2000-03-09,64.01439666748047,64.17805480957031,63.19004440307617,63.19004440307617,31.16943359375,13770552
2000-03-10,63.6810188293457,64.67508697509766,62.35963439941406,62.35963439941406,30.75981903076172,24317661682
2000-03-13,61.86865997314453,61.86865997314453,58.07422637939453,58.07422637939453,28.64596939086914,26906212
2000-03-14,57.74085235595703,58.07422637939453,56.916500091552734,57.74085235595703,28.481538772583008,21315598769
