Date,Open,High,Low,Close,Adj Close,Volume,RSI,EMAF,EMAM,EMAS,Target,TargetClass,TargetNextClose
2015-01-02,14.857999801635742,14.883333206176758,14.21733283996582,14.620667457580566,14.620667457580566,71466000,48.344402056441325,13.550366592407226,14.091799964904785,15.200759976704916,-0.2973337173461914,0,14.005999565124512
2015-01-05,14.303333282470703,14.43333339691162,13.810667037963867,14.005999565124512,14.005999565124512,80527500,48.344402056441325,13.550366592407226,14.091799964904785,15.200759976704916,0.08133316040039062,1,14.085332870483398
2015-01-06,14.003999710083008,14.279999732971191,13.61400032043457,14.085332870483398,14.085332870483398,93928500,48.344402056441325,13.550366592407226,14.091799964904785,15.200759976704916,-0.160000801086424,0,14.063332557678224
2015-01-07,14.223333358764648,14.3186674118042,13.985333442687988,14.063332557678224,14.063332557678224,44526000,48.344402056441325,13.550366592407226,14.091799964904785,15.200759976704916,-0.14599990844726385,0,14.041333198547363
2015-01-08,14.187333106994627,14.25333309173584,14.000666618347168,14.041333198547363,14.041333198547363,51637500,48.344402056441325,13.550366592407226,14.091799964904785,15.200759976704916,-0.15066719055175604,0,13.77733325958252
2015-01-09,13.928000450134276,13.998666763305664,13.663999557495115,13.77733325958252,13.77733325958252,70024500,48.344402056441325,13.550366592407226,14.091799964904785,15.200759976704916,-0.055999755859375,0,13.480667114257812
2015-01-12,13.536666870117188,13.631333351135254,13.283332824707031,13.480667114257812,13.480667114257812,89254500,48.344402056441325,13.550366592407226,14.091799964904785,15.200759976704916,0.06199932098388672,1,13.616666793823242
2015-01-13,13.554667472839355,13.84066677093506,13.394000053405762,13.616666793823242,13.616666793823242,67159500,48.344402056441325,13.550366592407226,14.091799964904785,15.200759976704916,0.4573326110839844,1,12.845999717712402
2015-01-14,12.388667106628418,13.013333320617676,12.333333015441896,12.845999717712402,12.845999717712402,173278500,48.344402056441325,13.550366592407226,14.091799964904785,15.200759976704916,-0.1746664047241211,0,12.791333198547363
2015-01-15,12.965999603271484,13.050000190734863,12.666666984558104,12.791333198547363,12.791333198547363,78247500,48.344402056441325,13.550366592407226,14.091799964904785,15.200759976704916,0.15799999237060547,1,12.871333122253418
2015-01-16,12.713333129882812,12.965999603271484,12.643333435058594,12.871333122253418,12.871333122253418,54048000,48.344402056441325,13.550366592407226,14.091799964904785,15.200759976704916,-0.12933444976806463,0,12.795332908630373
