Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,28.75919532775879,29.155874252319336,28.362518310546875,29.155874252319336,8.97408390045166,157316287
2000-01-05,28.56085777282715,29.35421371459961,28.56085777282715,28.957534790039062,8.913037300109863,115338344
2000-01-06,28.957534790039062,29.949230194091797,28.56085777282715,28.957534790039062,8.913037300109863,114446135
2000-01-07,28.957534790039062,29.35421371459961,28.56085777282715,28.957534790039062,8.913037300109863,74797535
2000-01-10,29.155874252319336,30.94092559814453,29.155874252319336,30.94092559814453,9.523518562316895,122948359
2000-01-11,31.535947799682617,31.535947799682617,29.35421371459961,29.35421371459961,9.035130500793457,139417941
2000-01-12,29.55255126953125,29.949230194091797,29.35421371459961,29.750890731811523,9.157227516174316,60741168
2000-01-13,30.14756965637207,30.14756965637207,28.957534790039062,28.957534790039062,8.913037300109863,76330138
2000-01-14,29.155874252319336,29.35421371459961,28.56085777282715,28.75919532775879,8.851988792419434,62316171
2000-01-17,29.55255126953125,30.14756965637207,29.35421371459961,29.750890731811523,9.157227516174316,59937696
2000-01-18,29.750890731811523,29.750890731811523,28.957534790039062,29.155874252319336,8.97408390045166,54986761
2000-01-19,29.155874252319336,29.35421371459961,28.957534790039062,29.155874252319336,8.97408390045166,51197269
2000-01-20,29.155874252319336,29.155874252319336,28.56085777282715,28.957534790039062,8.913037300109863,33774650
2000-01-21,28.957534790039062,29.750890731811523,28.957534790039062,28.957534790039062,8.913037300109863,74694858
2000-01-24,29.35421371459961,29.55255126953125,28.957534790039062,29.155874252319336,8.97408390045166,60335450
2000-01-25,29.155874252319336,29.155874252319336,28.56085777282715,28.56085777282715,8.790940284729004,51873308
2000-01-26,28.75919532775879,29.155874252319336,28.75919532775879,28.75919532775879,8.851988792419434,50987655
2000-01-27,28.957534790039062,29.55255126953125,28.75919532775879,28.957534790039062,8.913037300109863,71431535
2000-01-28,29.35421371459961,29.750890731811523,29.155874252319336,29.35421371459961,9.035130500793457,84608225
2000-01-31,28.957534790039062,29.55255126953125,28.75919532775879,29.35421371459961,9.035130500793457,45442333
2000-02-01,29.750890731811523,29.750890731811523,29.155874252319336,29.35421371459961,9.035130500793457,47468155
2000-02-09,29.949230194091797,30.14756965637207,29.35421371459961,29.750890731811523,9.157227516174316,93486269
2000-02-10,29.750890731811523,29.949230194091797,29.155874252319336,29.35421371459961,9.035130500793457,45364689
2000-02-11,29.750890731811523,30.14756965637207,29.35421371459961,29.35421371459961,9.035130500793457,75523463
2000-02-14,29.55255126953125,29.949230194091797,29.155874252319336,29.55255126953125,9.096179962158203,64971848
2000-02-15,29.55255126953125,29.750890731811523,28.957534790039062,29.155874252319336,8.97408390045166,26657199
2000-02-16,29.35421371459961,29.750890731811523,29.155874252319336,29.35421371459961,9.035130500793457,50409856
2000-02-17,29.55255126953125,30.34590721130371,29.55255126953125,29.55255126953125,9.096179962158203,112989718
2000-02-18,29.750890731811523,30.14756965637207,29.155874252319336,29.155874252319336,8.97408390045166,66374545
2000-02-21,29.155874252319336,29.35421371459961,28.56085777282715,28.56085777282715,8.790940284729004,53118573
2000-02-22,28.1641788482666,28.362518310546875,27.37082290649414,27.767501831054688,8.546747207641602,48802182
2000-02-23,27.767501831054688,27.965839385986328,27.37082290649414,27.569162368774414,8.485699653625488,33644897
2000-02-24,27.569162368774414,27.965839385986328,27.172483444213867,27.172483444213867,8.363602638244629,31264531
2000-02-25,27.172483444213867,27.37082290649414,26.57746696472168,26.57746696472168,8.180459976196289,51525116
2000-02-29,26.974145889282227,27.37082290649414,26.57746696472168,26.974145889282227,8.302556037902832,35542731
2000-03-01,27.767501831054688,28.1641788482666,27.767501831054688,27.965839385986328,8.607793807983398,48166250
2000-03-02,28.1641788482666,28.1641788482666,27.37082290649414,27.37082290649414,8.424652099609375,28288394
2000-03-03,27.37082290649414,27.569162368774414,26.974145889282227,27.172483444213867,8.363602638244629,26942367
2000-03-06,26.57746696472168,26.775800704956055,26.379127502441406,26.379127502441406,8.119409561157227,25829476
2000-03-07,26.379127502441406,26.974145889282227,26.379127502441406,26.775800704956055,8.241504669189453,28287412
2000-03-08,26.974145889282227,27.172483444213867,26.57746696472168,26.775800704956055,8.241504669189453,38003387
2000-03-09,26.974145889282227,27.37082290649414,26.775800704956055,27.172483444213867,8.363602638244629,39421765
2000-03-10,27.37082290649414,27.37082290649414,26.775800704956055,26.775800704956055,8.241504669189453,32442438
2000-03-13,25.784103393554688,26.57746696472168,24.990747451782227,24.990747451782227,7.692070484161377,92182947
2000-03-14,25.1890869140625,25.784103393554688,24.792409896850586,25.784103393554688,7.936265468597412,45476819
2000-03-15,25.784103393554688,26.379127502441406,25.387426376342773,25.585771560668945,7.875218391418457,51578208
2000-03-16,26.180782318115234,26.180782318115234,24.990747451782227,25.98244857788086,7.997313022613525,83478115
2000-03-17,26.379127502441406,27.767501831054688,25.98244857788086,27.172483444213867,8.363602638244629,137249812
2000-03-20,26.379127502441406,26.379127502441406,26.379127502441406,26.379127502441406,8.119409561157227,2106800
2000-03-21,25.585771560668945,27.965839385986328,25.585771560668945,27.965839385986328,8.607793807983398,85638429
2000-03-22,27.767501831054688,28.362518310546875,27.172483444213867,27.569162368774414,8.485699653625488,73502861
2000-03-23,28.1641788482666,29.35421371459961,28.1641788482666,29.35421371459961,9.035130500793457,146362808
2000-03-24,29.155874252319336,29.155874252319336,28.362518310546875,28.362518310546875,8.729889869689941,68705904
2000-03-27,28.362518310546875,29.155874252319336,28.1641788482666,28.957534790039062,8.913037300109863,69049028
2000-03-28,28.75919532775879,29.35421371459961,28.56085777282715,28.56085777282715,8.790940284729004,94385839
2000-03-29,28.56085777282715,28.75919532775879,27.767501831054688,27.965839385986328,8.607793807983398,56430398
2000-03-30,27.965839385986328,28.56085777282715,27.767501831054688,28.1641788482666,8.668844223022461,70147523
2000-03-31,27.965839385986328,28.362518310546875,27.965839385986328,27.965839385986328,8.607793807983398,36361732
