Date,Open,High,Low,Close,Adj Close,Volume
2006-10-24,55.37023162841797,58.284454345703125,53.13599395751953,53.23313522338867,35.12214279174805,85362725
2006-10-25,53.42741775512695,53.42741775512695,48.95894241333008,50.998897552490234,33.648033142089844,39614679
2006-10-26,49.044952392578125,49.88571548461914,47.64365768432617,49.231781005859375,32.48213195800781,23422444051
2006-10-27,52.45600891113281,52.45600891113281,50.901756286621094,51.48460388183594,33.96849822998047,25826440
2006-10-30,50.998897552490234,51.48460388183594,50.5131950378418,50.5131950378418,33.32758331298828,8692540
2006-10-31,49.05608367919922,50.416053771972656,48.95894241333008,50.124629974365234,33.07121276855469,8864456
2006-11-01,50.416053771972656,50.901756286621094,49.83320999145508,50.124629974365234,33.07121276855469,8895339
2006-11-02,50.124629974365234,52.35886764526367,50.124629974365234,51.48460388183594,33.96849822998047,19708513
2006-11-03,51.873165130615234,55.07881164550781,51.48460388183594,55.07881164550781,36.339881896972656,36957709
2006-11-06,54.398826599121094,57.99303436279297,54.01026153564453,57.11876678466797,37.6858024597168,26229978
2006-11-07,57.79875183105469,57.99303436279297,56.535919189453125,57.410186767578125,37.878074645996094,17219342
2006-11-08,57.410186767578125,58.187313079833984,55.75879669189453,56.34164047241211,37.173065185546875,15718427
2006-11-09,56.34164047241211,56.43878173828125,53.42741775512695,53.91312026977539,35.57078552246094,11918786
2006-11-10,53.91312026977539,56.05021667480469,53.91312026977539,54.88452911376953,36.211692810058594,11109651
2006-11-13,55.37023162841797,55.37023162841797,53.33027648925781,53.91312026977539,35.57078552246094,6314548
2006-11-14,54.01026153564453,54.30168533325195,53.23313522338867,53.71883773803711,35.44260025024414,10253162
2006-11-15,53.91312026977539,55.56451416015625,53.621700286865234,55.07881164550781,36.339881896972656,10631994
2006-11-16,54.88452911376953,55.46737289428711,53.91312026977539,54.01026153564453,35.63487243652344,5618650
2006-11-17,53.621700286865234,54.88452911376953,53.23313522338867,53.621700286865234,35.378509521484375,3979791
2006-11-20,53.621700286865234,54.01026153564453,53.23313522338867,53.524559020996094,35.314414978027344,4785838
2006-11-21,53.81597900390625,54.59310531616211,53.33027648925781,54.01026153564453,35.63487243652344,3936555
2006-11-22,52.40803146362305,53.248802185058594,51.66071701049805,51.84751892089844,34.20793914794922,5853202137
2006-11-23,53.91312026977539,54.20454406738281,53.524559020996094,54.01026153564453,35.63487243652344,4465684
2006-11-24,54.01026153564453,54.69024658203125,53.621700286865234,53.91312026977539,35.57078552246094,5624827
2006-11-27,54.10740280151367,54.78738784790039,53.33027648925781,53.33027648925781,35.18622970581055,6139544
2006-11-28,53.33027648925781,53.33027648925781,51.193180084228516,51.970306396484375,34.2889518737793,10273751
2006-11-29,51.970306396484375,52.55315017700195,51.48460388183594,51.970306396484375,34.2889518737793,5031873
2006-11-30,52.45600891113281,53.71883773803711,52.45600891113281,53.524559020996094,35.314414978027344,9527411
2006-12-01,53.81597900390625,53.91312026977539,53.23313522338867,53.42741775512695,35.25032424926758,5709240
2006-12-04,54.01026153564453,54.01026153564453,52.55315017700195,53.13599395751953,35.058048248291016,5661886
2006-12-05,53.13599395751953,53.91312026977539,52.747432708740234,52.747432708740234,34.80168533325195,2766089
2006-12-06,52.747432708740234,53.23313522338867,52.45600891113281,52.94171142578125,34.929866790771484,5147169
2006-12-07,52.94171142578125,53.03885269165039,52.35886764526367,52.35886764526367,34.54531478881836,3161391
2006-12-08,52.26172637939453,53.13599395751953,52.16458511352539,52.650291442871094,34.73759078979492,2601379
2006-12-11,53.03885269165039,53.81597900390625,52.45600891113281,53.42741775512695,35.25032424926758,5277908
2006-12-12,53.42741775512695,53.42741775512695,52.26172637939453,52.26172637939453,34.48122787475586,3940673
2006-12-13,52.26172637939453,53.03885269165039,52.067447662353516,52.26172637939453,34.48122787475586,3189186
2006-12-14,52.45600891113281,52.650291442871094,52.067447662353516,52.16458511352539,34.41713333129883,2633292
2006-12-15,52.45600891113281,52.55315017700195,51.096038818359375,51.096038818359375,33.712127685546875,4678777
2006-12-18,51.096038818359375,52.26172637939453,50.5131950378418,51.58174133300781,34.03258514404297,5222318
2006-12-19,51.67888259887695,51.873165130615234,50.5131950378418,50.998897552490234,33.648033142089844,3502134
2006-12-20,51.48460388183594,54.49596405029297,50.901756286621094,54.49596405029297,35.95532989501953,18345543
2006-12-21,57.11876678466797,58.284454345703125,55.95307540893555,56.82734298706055,37.493526458740234,33292924
2006-12-22,57.313045501708984,58.77016067504883,56.82734298706055,57.02162551879883,37.62171173095703,18735698
2006-12-25,57.02162551879883,57.02162551879883,55.46737289428711,55.95307540893555,36.91670608520508,5303643
2006-12-26,55.95307540893555,56.730201721191406,55.46737289428711,55.46737289428711,36.59624099731445,7136036
2006-12-27,55.855934143066406,56.82734298706055,55.56451416015625,55.75879669189453,36.78852081298828,4562451
2006-12-28,56.34164047241211,58.284454345703125,56.34164047241211,57.410186767578125,37.878074645996094,14217512
2006-12-29,57.507328033447266,57.79875183105469,56.92448425292969,57.410186767578125,37.878074645996094,6603819
2007-01-02,57.604469299316406,59.255863189697266,56.14735794067383,58.57587814331055,38.64717102050781,20214995
2007-01-03,60.22726821899414,62.65578842163086,59.54728317260742,62.65578842163086,41.339012145996094,28391789
2007-01-04,63.23863220214844,66.54141998291016,62.65578842163086,65.76429748535156,43.38994216918945,26088945
2007-01-05,65.08430480957031,65.76429748535156,63.04435348510742,63.33577346801758,41.787654876708984,20305585
2007-01-08,62.65578842163086,64.50146484375,61.684383392333984,63.72433853149414,42.04402542114258,10753467
2007-01-09,64.11289978027344,65.2785873413086,64.11289978027344,64.69574737548828,42.6849365234375,9394614
2007-01-10,64.69574737548828,69.16422271728516,64.11289978027344,68.48423767089844,45.184505462646484,25007010
2007-01-11,68.87279510498047,73.24413299560547,68.87279510498047,71.00989532470703,46.850887298583984,30897431
2007-01-12,72.8555679321289,72.8555679321289,68.48423767089844,69.74706268310547,46.01769256591797,19963813
2007-01-15,70.91275024414062,70.91275024414062,67.80425262451172,69.16422271728516,45.633148193359375,13107783
2007-01-16,68.96994018554688,72.8555679321289,68.09567260742188,71.9813003540039,47.491790771484375,17377875
2007-01-17,71.88416290283203,76.74119567871094,70.91275024414062,74.31268310546875,49.030006408691406,21114720
2007-01-18,75.57550811767578,75.57550811767578,73.63269805908203,73.92411804199219,48.77363586425781,10600081
2007-01-19,73.63269805908203,77.42118835449219,73.63269805908203,76.2554931640625,50.31182098388672,24977157
2007-01-22,76.44977569580078,76.44977569580078,73.53555297851562,73.82698059082031,48.70955276489258,12578653
2007-01-23,73.34127044677734,74.70124053955078,69.74706268310547,71.00989532470703,46.850887298583984,22186361
2007-01-24,66.05571746826172,73.53555297851562,66.05571746826172,72.46700286865234,47.81224822998047,61166909
2007-01-25,72.8555679321289,74.31268310546875,72.36986541748047,73.04985046386719,48.19680404663086,22283128
2007-01-26,72.8555679321289,73.24413299560547,71.30131530761719,71.88416290283203,47.427711486816406,13174696
2007-01-29,71.88416290283203,72.27272033691406,70.32991027832031,70.42704772949219,46.46633529663086,8460918
2007-01-30,69.94134521484375,71.78701782226562,69.94134521484375,70.81561279296875,46.72270202636719,6333077
2007-01-31,71.3984603881836,72.75843048095703,70.81561279296875,71.49559783935547,47.17133712768555,12376884
2007-02-01,72.66128540039062,74.31268310546875,71.49559783935547,73.53555297851562,48.51725769042969,26863080
2007-02-02,74.79838562011719,76.93547821044922,73.92411804199219,76.93547821044922,50.76046371459961,29347104
2007-02-05,77.51832580566406,78.0040283203125,75.96407318115234,76.93547821044922,50.76046371459961,22066947
2007-02-06,77.42118835449219,82.2782211303711,77.42118835449219,82.2782211303711,54.28550338745117,30075943
2007-02-07,84.60960388183594,86.94097900390625,83.54105377197266,84.99816131591797,56.080047607421875,30199475
2007-02-08,85.09530639648438,85.09530639648438,79.7525634765625,81.20967102050781,53.58049774169922,25562904
2007-02-09,79.6554183959961,81.88966369628906,78.29544830322266,81.30681610107422,53.644588470458984,18086125
2007-02-12,79.6554183959961,80.04398345947266,76.15835571289062,77.71260833740234,51.27320098876953,16897129
2007-02-13,77.51832580566406,77.51832580566406,74.79838562011719,74.99266815185547,49.4786376953125,20408528
2007-02-14,77.32404327392578,80.23826599121094,76.74119567871094,80.23826599121094,52.9395751953125,29107246
2007-02-26,83.1524887084961,85.67814636230469,83.1524887084961,84.31817626953125,55.63142395019531,23571979
2007-02-27,84.99816131591797,88.88379669189453,84.12389373779297,88.88379669189453,58.64372253417969,46388354
2007-03-01,81.087646484375,84.07705688476562,81.087646484375,83.98363494873047,55.41069412231445,35279780
2007-03-02,87.32954406738281,87.32954406738281,84.51245880126953,84.70674133300781,55.887779235839844,16465796
2007-03-05,80.6268310546875,80.6268310546875,75.76979064941406,76.83834075927734,50.69637680053711,21293842
2007-03-06,76.93547821044922,79.55828094482422,75.96407318115234,78.68401336669922,51.91411209106445,13056311
2007-03-07,79.6554183959961,79.6554183959961,77.2269058227539,78.1011734008789,51.52956771850586,12413944
2007-03-08,79.26686096191406,82.56964874267578,78.29544830322266,82.56964874267578,54.477779388427734,18773787
2007-03-09,82.95820617675781,82.95820617675781,78.29544830322266,78.8782958984375,52.04229736328125,15743134
2007-03-12,78.0040283203125,81.98680114746094,77.80974578857422,79.7525634765625,52.619117736816406,13186020
2007-03-13,80.5296859741211,82.56964874267578,80.5296859741211,81.59823608398438,53.836856842041016,13523674
2007-03-14,77.71260833740234,79.6554183959961,77.71260833740234,78.39259338378906,51.72184371948242,13690442
2007-03-15,80.14112854003906,80.14112854003906,78.78115844726562,78.8782958984375,52.04229736328125,8247825
2007-03-16,80.14112854003906,80.14112854003906,77.71260833740234,78.39259338378906,51.72184371948242,7207067
2007-03-19,78.19831085205078,81.11253356933594,77.42118835449219,79.6554183959961,52.555023193359375,11714958
2007-03-20,79.7525634765625,80.14112854003906,77.71260833740234,77.90689086914062,51.401390075683594,10035952
2007-03-21,78.68401336669922,79.55828094482422,77.90689086914062,78.0040283203125,51.46546936035156,6236311
2007-03-22,78.97543334960938,78.97543334960938,77.71260833740234,77.80974578857422,51.33728790283203,7734137
2007-03-23,77.80974578857422,77.90689086914062,75.3812255859375,76.15835571289062,50.24773406982422,12670273
2007-03-26,76.74119567871094,78.1011734008789,75.28408813476562,76.2554931640625,50.31182098388672,11038620
2007-03-27,76.2554931640625,78.1011734008789,75.76979064941406,75.76979064941406,49.99136734008789,10698907
2007-03-28,74.79838562011719,76.64405822753906,71.30131530761719,72.8555679321289,48.06862258911133,21507964
2007-03-29,72.66128540039062,76.64405822753906,71.9813003540039,76.64405822753906,50.56818771362305,14608697
2007-03-30,76.74119567871094,77.71260833740234,75.86693572998047,75.96407318115234,50.119544982910156,9776534
2007-04-02,76.44977569580078,79.84970092773438,76.2554931640625,78.8782958984375,52.04229736328125,14468694
2007-04-03,79.16971588134766,79.84970092773438,77.80974578857422,79.6554183959961,52.555023193359375,10032863
2007-04-04,80.6268310546875,84.0267562866211,80.43254852294922,82.56964874267578,54.477779388427734,29520049
2007-04-09,84.51245880126953,85.48387145996094,84.0267562866211,84.22103881835938,55.567344665527344,13078958
2007-04-10,85.38672637939453,85.48387145996094,81.59823608398438,82.76392364501953,54.605953216552734,10127571
2007-04-11,83.54105377197266,86.94097900390625,83.44390869140625,86.45527648925781,57.04144287109375,19328652
2007-04-12,85.96957397460938,87.03811645507812,84.51245880126953,86.26099395751953,56.91324996948242,12976015
2007-04-13,86.45527648925781,86.94097900390625,86.3581314086914,86.45527648925781,57.04144287109375,14681787
2007-04-16,86.06671142578125,86.26099395751953,84.41532135009766,85.09530639648438,56.1441535949707,10117277
2007-04-17,85.87242889404297,86.74669647216797,85.7752914428711,86.26099395751953,56.91324996948242,17909063
2007-04-18,86.6495590209961,87.13526153564453,86.6495590209961,87.03811645507812,57.42598342895508,11444217
2007-04-19,87.42668151855469,93.06084442138672,87.32954406738281,90.53518676757812,59.7332763671875,25707025
2007-04-20,90.82660675048828,95.19794464111328,90.82660675048828,94.2265396118164,62.16874694824219,19575716
2007-04-23,95.19794464111328,96.94647979736328,94.90652465820312,95.8779296875,63.25831604003906,11811725
2007-04-24,95.8779296875,96.07221221923828,93.255126953125,94.42081451416016,62.29693603515625,9239170
2007-04-25,95.19794464111328,96.84933471679688,92.28372192382812,93.15798950195312,61.46373748779297,13367200
2007-04-26,93.255126953125,94.32367706298828,90.34090423583984,91.02088928222656,60.05372619628906,13227197
2007-04-27,91.02088928222656,94.2265396118164,91.02088928222656,92.28372192382812,60.886924743652344,9288582
2007-04-30,92.76942443847656,93.64369201660156,91.70087432861328,92.86656188964844,61.271480560302734,8211794
2007-05-02,93.64369201660156,93.74082946777344,90.63232421875,92.18657684326172,60.82283401489258,6670732
2007-05-03,93.255126953125,96.26649475097656,92.57514190673828,96.07221221923828,63.38648223876953,24617884
2007-05-04,96.36363220214844,96.752197265625,94.42081451416016,95.97506713867188,63.322391510009766,11183770
