Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,11.606589317321777,11.65937614440918,11.454825401306152,11.553801536560059,3.724325656890869,12507293319
2000-01-05,11.553801536560059,12.259831428527832,11.553801536560059,12.061878204345703,3.8881027698516846,25503899046
2000-01-06,12.312618255615234,12.814096450805664,12.061878204345703,12.662332534790039,4.081656455993652,34012548
2000-01-07,13.064835548400879,13.467337608337402,12.860284805297852,12.860284805297852,4.145465850830078,46686576115
2000-01-10,12.761308670043945,12.860284805297852,12.51056957244873,12.761308670043945,4.113560199737549,24455098
2000-01-11,12.761308670043945,13.064835548400879,12.464381217956543,12.464381217956543,4.017847061157227,23950956393
2000-01-12,12.662332534790039,13.315574645996094,12.662332534790039,13.315574645996094,4.292226791381836,63460426
2000-01-13,13.566313743591309,13.665289878845215,13.262787818908691,13.315574645996094,4.292226791381836,56350488
2000-01-14,13.368362426757812,13.41455078125,12.715120315551758,12.761308670043945,4.113560199737549,29113820
2000-01-17,12.860284805297852,13.262787818908691,12.860284805297852,13.163811683654785,4.2433061599731445,23302288
2000-01-18,13.315574645996094,13.368362426757812,12.913071632385254,13.064835548400879,4.21140193939209,13703431403
2000-01-19,13.064835548400879,13.216599464416504,12.913071632385254,12.913071632385254,4.16248083114624,14279749725
2000-01-20,12.913071632385254,13.315574645996094,12.913071632385254,13.01204776763916,4.1943864822387695,25980421
2000-01-21,13.01204776763916,13.262787818908691,12.913071632385254,13.064835548400879,4.21140193939209,29890603545
2000-01-24,13.262787818908691,13.513526916503906,13.064835548400879,13.467337608337402,4.341147422790527,39507928986
2000-01-25,13.467337608337402,13.513526916503906,13.216599464416504,13.216599464416504,4.260321617126465,23606454
2000-01-26,13.262787818908691,14.120579719543457,13.216599464416504,13.869840621948242,4.470892429351807,62281091
2000-01-27,14.371318817138672,14.773821830749512,14.371318817138672,14.773821830749512,4.762287616729736,94455032
2000-01-28,14.872797966003418,15.077347755432129,14.569271087646484,14.569271087646484,4.696351051330566,75896613
2000-01-31,13.968816757202148,14.272342681884766,13.869840621948242,13.968816757202148,4.502796649932861,19041247
